ID,Hierarchy,Object,Name,ShortName,LongName,Link,Length,Height,Level,Section,WIND_Left,WIND_Right,WIND_Top,WIND_Bott,WIND_Ks_Left,WIND_Ks_Right,WIND_Ks_Top,WIND_Ks_Bott,Arch
THAnt_ID1608101520_513,1,FeL10,Laibungsstein10,FeL10_Fe22_OFas_RhANT,Laibungsstein10_Fen22_OFas_RhANT,Fe22_OFas_RhANT,"0,40","0,36",3,4,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_678,1,FeL5,Laibungsstein5,FeL5_Fe31_OFas_RhANT,Laibungsstein5_Fen31_OFas_RhANT,Fe31_OFas_RhANT,"0,40","0,78",3,16,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_679,1,FeL4,Laibungsstein4,FeL4_Fe31_OFas_RhANT,Laibungsstein4_Fen31_OFas_RhANT,Fe31_OFas_RhANT,"0,40","1,14",3,16,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_680,1,FeL6,Laibungsstein6,FeL6_Fe31_OFas_RhANT,Laibungsstein6_Fen31_OFas_RhANT,Fe31_OFas_RhANT,"0,40","1,27",3,16,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_724,1,FeL7,Laibungsstein7,FeL7_Fe34_OFas_RhANT,Laibungsstein7_Fen34_OFas_RhANT,Fe34_OFas_RhANT,"0,40","1,24",3,19,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_760,1,FeL8,Laibungsstein8,FeL8_Fe36_OFas_RhANT,Laibungsstein8_Fen36_OFas_RhANT,Fe36_OFas_RhANT,"0,40","0,72",3,21,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_64,1,FS14,Fassadenstein14,FS14_OFas_RhANT,Fassadenstein14_OFas_RhANT,OFas_RhANT,"0,40","0,71",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_906,1,BS6,Bogenstein6,BS6_Fe3_MRis_OFas_RhANT,Bogenstein6_Fen03_MRis_OFas_RhANT,Fe3_MRis_OFas_RhANT,"0,40","0,69",2,12,0,0,0,0,0,0,0,0,1
THAnt_ID1608101520_893,1,BS6,Bogenstein6,BS6_Fe2_MRis_OFas_RhANT,Bogenstein6_Fen02_MRis_OFas_RhANT,Fe2_MRis_OFas_RhANT,"0,40","0,69",2,11,0,0,0,0,0,0,0,0,1
THAnt_ID1608101520_897,1,BS1,Bogenstein1,BS1_Fe2_MRis_OFas_RhANT,Bogenstein1_Fen02_MRis_OFas_RhANT,Fe2_MRis_OFas_RhANT,"0,41","0,71",2,11,0,0,0,0,0,0,0,0,1
THAnt_ID1608101520_777,1,MS95,Mittelrisalitstein95,MS95_MRis_OFas_RhANT,Mittelrisalitstein95_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,41","0,55",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_773,1,MS99,Mittelrisalitstein99,MS99_MRis_OFas_RhANT,Mittelrisalitstein99_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,41","1,27",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_801,1,MS71,Mittelrisalitstein24,MS71_MRis_OFas_RhANT,Mittelrisalitstein24_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,41","1,27",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_444,1,FeL9,Laibungsstein9,FeL9_Fe19_OFas_RhANT,Laibungsstein9_Fen19_OFas_RhANT,Fe19_OFas_RhANT,"0,41","0,58",3,1,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_445,1,FeL8,Laibungsstein8,FeL8_Fe19_OFas_RhANT,Laibungsstein8_Fen19_OFas_RhANT,Fe19_OFas_RhANT,"0,41","0,84",3,1,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_446,1,FeL7,Laibungsstein7,FeL7_Fe19_OFas_RhANT,Laibungsstein7_Fen19_OFas_RhANT,Fe19_OFas_RhANT,"0,41","0,44",3,1,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_449,1,FeL12,Laibungsstein12,FeL12_Fe19_OFas_RhANT,Laibungsstein12_Fen19_OFas_RhANT,Fe19_OFas_RhANT,"0,41","0,59",3,1,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_450,1,FeL11,Laibungsstein11,FeL11_Fe19_OFas_RhANT,Laibungsstein11_Fen19_OFas_RhANT,Fe19_OFas_RhANT,"0,41","0,57",3,1,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_456,1,FeL10,Laibungsstein10,FeL10_Fe19_OFas_RhANT,Laibungsstein10_Fen19_OFas_RhANT,Fe19_OFas_RhANT,"0,41","0,09",3,1,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_885,1,BS1,Bogenstein1,BS1_Fe1_MRis_OFas_RhANT,Bogenstein1_Fen01_MRis_OFas_RhANT,Fe1_MRis_OFas_RhANT,"0,41","0,74",2,10,0,0,0,0,0,0,0,0,1
THAnt_ID1608101520_600,1,FeL18,Laibungsstein18,FeL18_Fe27_OFas_RhANT,Laibungsstein18_Fen27_OFas_RhANT,Fe27_OFas_RhANT,"0,41","0,73",3,9,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_923,1,BS5,Bogenstein5,BS5_Fe4_MRis_OFas_RhANT,Bogenstein5_Fen04_MRis_OFas_RhANT,Fe4_MRis_OFas_RhANT,"0,42","0,42",3,10,0,0,0,0,0,0,0,0,1
THAnt_ID1608101520_938,1,BS6,Bogenstein6,BS6_Fe5_MRis_OFas_RhANT,Bogenstein6_Fen05_MRis_OFas_RhANT,Fe5_MRis_OFas_RhANT,"0,42","0,69",3,11,0,0,0,0,0,0,0,0,1
THAnt_ID1608101520_809,1,MS63,Mittelrisalitstein16,MS63_MRis_OFas_RhANT,Mittelrisalitstein16_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,42","0,16",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_779,1,MS93,Mittelrisalitstein93,MS93_MRis_OFas_RhANT,Mittelrisalitstein93_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,42","0,16",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_943,1,BS1,Bogenstein1,BS1_Fe5_MRis_OFas_RhANT,Bogenstein1_Fen05_MRis_OFas_RhANT,Fe5_MRis_OFas_RhANT,"0,43","0,71",3,11,0,0,0,0,0,0,0,0,1
THAnt_ID1608101520_922,1,BS6,Bogenstein6,BS6_Fe4_MRis_OFas_RhANT,Bogenstein6_Fen04_MRis_OFas_RhANT,Fe4_MRis_OFas_RhANT,"0,43","0,46",3,10,0,0,0,0,0,0,0,0,1
THAnt_ID1608101520_786,1,MS86,Mittelrisalitstein68,MS86_MRis_OFas_RhANT,Mittelrisalitstein68_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,43","0,45",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_785,1,MS87,Mittelrisalitstein69,MS87_MRis_OFas_RhANT,Mittelrisalitstein69_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,43","1,31",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_793,1,MS79,Mittelrisalitstein46,MS79_MRis_OFas_RhANT,Mittelrisalitstein46_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,43","1,31",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_849,1,MS23,Mittelrisalitstein29,MS23_MRis_OFas_RhANT,Mittelrisalitstein29_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,43","0,36",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_825,1,MS47,Mittelrisalitstein61,MS47_MRis_OFas_RhANT,Mittelrisalitstein61_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,43","0,38",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_602,1,FeL14,Laibungsstein14,FeL14_Fe27_OFas_RhANT,Laibungsstein14_Fen27_OFas_RhANT,Fe27_OFas_RhANT,"0,43","0,62",3,9,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_921,1,BS7,Bogenstein7,BS7_Fe4_MRis_OFas_RhANT,Bogenstein7_Fen04_MRis_OFas_RhANT,Fe4_MRis_OFas_RhANT,"0,43","0,72",3,10,0,0,0,0,0,0,0,0,1
THAnt_ID1608101520_927,1,BS1,Bogenstein1,BS1_Fe4_MRis_OFas_RhANT,Bogenstein1_Fen04_MRis_OFas_RhANT,Fe4_MRis_OFas_RhANT,"0,44","0,71",3,10,0,0,0,0,0,0,0,0,1
THAnt_ID1608101520_854,1,MS18,Mittelrisalitstein28,MS18_MRis_OFas_RhANT,Mittelrisalitstein28_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,44","0,28",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_853,1,MS19,Mittelrisalitstein48,MS19_MRis_OFas_RhANT,Mittelrisalitstein48_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,44","0,28",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_869,1,MS3,Mittelrisalitstein3,MS3_MRis_OFas_RhANT,Mittelrisalitstein3_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,44","0,08",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_778,1,MS94,Mittelrisalitstein94,MS94_MRis_OFas_RhANT,Mittelrisalitstein94_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,44","0,16",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_799,1,MS73,Mittelrisalitstein40,MS73_MRis_OFas_RhANT,Mittelrisalitstein40_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,44","0,16",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_781,1,MS91,Mittelrisalitstein73,MS91_MRis_OFas_RhANT,Mittelrisalitstein73_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,44","0,16",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_804,1,MS68,Mittelrisalitstein21,MS68_MRis_OFas_RhANT,Mittelrisalitstein21_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,44","0,16",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_789,1,MS83,Mittelrisalitstein65,MS83_MRis_OFas_RhANT,Mittelrisalitstein65_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,44","0,45",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_784,1,MS88,Mittelrisalitstein70,MS88_MRis_OFas_RhANT,Mittelrisalitstein70_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,44","1,31",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_772,1,MS100,Mittelrisalitstein100,MS100_MRis_OFas_RhANT,Mittelrisalitstein100_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,44","1,27",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_792,1,MS80,Mittelrisalitstein47,MS80_MRis_OFas_RhANT,Mittelrisalitstein47_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,44","1,31",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_807,1,MS65,Mittelrisalitstein18,MS65_MRis_OFas_RhANT,Mittelrisalitstein18_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,44","1,27",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_865,1,MS7,Mittelrisalitstein7,MS7_MRis_OFas_RhANT,Mittelrisalitstein7_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,45","0,57",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_782,1,MS90,Mittelrisalitstein72,MS90_MRis_OFas_RhANT,Mittelrisalitstein72_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,45","0,16",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_800,1,MS72,Mittelrisalitstein39,MS72_MRis_OFas_RhANT,Mittelrisalitstein39_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,45","0,16",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_857,1,MS15,Mittelrisalitstein25,MS15_MRis_OFas_RhANT,Mittelrisalitstein25_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,45","0,28",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_852,1,MS20,Mittelrisalitstein49,MS20_MRis_OFas_RhANT,Mittelrisalitstein49_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,45","0,28",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_848,1,MS24,Mittelrisalitstein30,MS24_MRis_OFas_RhANT,Mittelrisalitstein30_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,45","0,36",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_824,1,MS48,Mittelrisalitstein62,MS48_MRis_OFas_RhANT,Mittelrisalitstein62_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,45","0,38",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_820,1,MS52,Mittelrisalitstein81,MS52_MRis_OFas_RhANT,Mittelrisalitstein81_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,45","0,36",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_958,1,BS1,Bogenstein1,BS1_Fe6_MRis_OFas_RhANT,Bogenstein1_Fen06_MRis_OFas_RhANT,Fe6_MRis_OFas_RhANT,"0,46","0,74",3,12,0,0,0,0,0,0,0,0,1
THAnt_ID1608101520_775,1,MS97,Mittelrisalitstein97,MS97_MRis_OFas_RhANT,Mittelrisalitstein97_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,46","0,55",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_51,1,FS27,Fassadenstein27,FS27_OFas_RhANT,Fassadenstein27_OFas_RhANT,OFas_RhANT,"0,47","0,57",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_953,1,BS6,Bogenstein6,BS6_Fe6_MRis_OFas_RhANT,Bogenstein6_Fen06_MRis_OFas_RhANT,Fe6_MRis_OFas_RhANT,"0,48","0,75",3,12,0,0,0,0,0,0,0,0,1
THAnt_ID1608101520_62,1,FS16,Fassadenstein16,FS16_OFas_RhANT,Fassadenstein16_OFas_RhANT,OFas_RhANT,"0,48","0,54",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_816,1,MS56,Mittelrisalitstein85,MS56_MRis_OFas_RhANT,Mittelrisalitstein85_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,49","0,55",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_802,1,MS70,Mittelrisalitstein23,MS70_MRis_OFas_RhANT,Mittelrisalitstein23_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,50","0,55",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_61,1,FS17,Fassadenstein17,FS17_OFas_RhANT,Fassadenstein17_OFas_RhANT,OFas_RhANT,"0,50","0,43",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_867,1,MS5,Mittelrisalitstein5,MS5_MRis_OFas_RhANT,Mittelrisalitstein5_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,51","0,28",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_861,1,MS11,Mittelrisalitstein11,MS11_MRis_OFas_RhANT,Mittelrisalitstein11_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,53","0,77",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_615,1,FeL9,Laibungsstein9,FeL9_Fe27_OFas_RhANT,Laibungsstein9_Fen27_OFas_RhANT,Fe27_OFas_RhANT,"0,53","0,57",3,9,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_617,1,FeL7,Laibungsstein7,FeL7_Fe27_OFas_RhANT,Laibungsstein7_Fen27_OFas_RhANT,Fe27_OFas_RhANT,"0,53","0,39",3,9,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_69,1,FS9,Fassadenstein9,FS9_OFas_RhANT,Fassadenstein9_OFas_RhANT,OFas_RhANT,"0,54","0,20",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_812,1,MS60,Mittelrisalitstein89,MS60_MRis_OFas_RhANT,Mittelrisalitstein89_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,55","0,51",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_70,1,FS8,Fassadenstein8,FS8_OFas_RhANT,Fassadenstein8_OFas_RhANT,OFas_RhANT,"0,55","0,25",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_75,1,FS3,Fassadenstein3,FS3_OFas_RhANT,Fassadenstein3_OFas_RhANT,OFas_RhANT,"0,55","0,59",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_76,1,FS2,Fassadenstein2,FS2_OFas_RhANT,Fassadenstein2_OFas_RhANT,OFas_RhANT,"0,55","0,77",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_77,1,FS1,Fassadenstein1,FS1_OFas_RhANT,Fassadenstein1_OFas_RhANT,OFas_RhANT,"0,55","0,83",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_791,1,MS81,Mittelrisalitstein64,MS81_MRis_OFas_RhANT,Mittelrisalitstein64_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,55","0,31",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_795,1,MS77,Mittelrisalitstein44,MS77_MRis_OFas_RhANT,Mittelrisalitstein44_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,55","0,31",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_634,1,FeL3,Laibungsstein3,FeL3_Fe28_OFas_RhANT,Laibungsstein3_Fen28_OFas_RhANT,Fe28_OFas_RhANT,"0,58","1,07",3,13,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_599,1,FeL19,Laibungsstein19,FeL19_Fe27_OFas_RhANT,Laibungsstein19_Fen27_OFas_RhANT,Fe27_OFas_RhANT,"0,58","0,60",3,9,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_604,1,FeL16,Laibungsstein16,FeL16_Fe27_OFas_RhANT,Laibungsstein16_Fen27_OFas_RhANT,Fe27_OFas_RhANT,"0,58","0,55",3,9,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_628,1,FeL9,Laibungsstein9,FeL9_Fe28_OFas_RhANT,Laibungsstein9_Fen28_OFas_RhANT,Fe28_OFas_RhANT,"0,59","0,62",3,13,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_629,1,FeL8,Laibungsstein8,FeL8_Fe28_OFas_RhANT,Laibungsstein8_Fen28_OFas_RhANT,Fe28_OFas_RhANT,"0,59","0,73",3,13,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_630,1,FeL7,Laibungsstein7,FeL7_Fe28_OFas_RhANT,Laibungsstein7_Fen28_OFas_RhANT,Fe28_OFas_RhANT,"0,59","0,55",3,13,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_46,1,FS32,Fassadenstein32,FS32_OFas_RhANT,Fassadenstein32_OFas_RhANT,OFas_RhANT,"0,60","0,61",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_47,1,FS31,Fassadenstein31,FS31_OFas_RhANT,Fassadenstein31_OFas_RhANT,OFas_RhANT,"0,60","0,69",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_48,1,FS30,Fassadenstein30,FS30_OFas_RhANT,Fassadenstein30_OFas_RhANT,OFas_RhANT,"0,60","0,71",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_49,1,FS29,Fassadenstein29,FS29_OFas_RhANT,Fassadenstein29_OFas_RhANT,OFas_RhANT,"0,60","0,53",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_50,1,FS28,Fassadenstein28,FS28_OFas_RhANT,Fassadenstein28_OFas_RhANT,OFas_RhANT,"0,60","0,56",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_53,1,FS25,Fassadenstein25,FS25_OFas_RhANT,Fassadenstein25_OFas_RhANT,OFas_RhANT,"0,60","0,10",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_54,1,FS24,Fassadenstein24,FS24_OFas_RhANT,Fassadenstein24_OFas_RhANT,OFas_RhANT,"0,60","0,23",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_625,1,FeL12,Laibungsstein12,FeL12_Fe28_OFas_RhANT,Laibungsstein12_Fen28_OFas_RhANT,Fe28_OFas_RhANT,"0,62","0,55",3,13,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_626,1,FeL11,Laibungsstein11,FeL11_Fe28_OFas_RhANT,Laibungsstein11_Fen28_OFas_RhANT,Fe28_OFas_RhANT,"0,62","0,76",3,13,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_627,1,FeL10,Laibungsstein10,FeL10_Fe28_OFas_RhANT,Laibungsstein10_Fen28_OFas_RhANT,Fe28_OFas_RhANT,"0,62","0,55",3,13,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_633,1,FeL6,Laibungsstein6,FeL6_Fe28_OFas_RhANT,Laibungsstein6_Fen28_OFas_RhANT,Fe28_OFas_RhANT,"0,63","1,08",3,13,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_780,1,MS92,Mittelrisalitstein92,MS92_MRis_OFas_RhANT,Mittelrisalitstein92_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,64","0,23",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_803,1,MS69,Mittelrisalitstein22,MS69_MRis_OFas_RhANT,Mittelrisalitstein22_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,64","0,23",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_882,1,BS4,Bogenstein4,BS4_Fe1_MRis_OFas_RhANT,Bogenstein4_Fen01_MRis_OFas_RhANT,Fe1_MRis_OFas_RhANT,"0,64","0,43",2,10,0,0,0,0,0,0,0,0,1
THAnt_ID1608101520_55,1,FS23,Fassadenstein23,FS23_OFas_RhANT,Fassadenstein23_OFas_RhANT,OFas_RhANT,"0,65","0,44",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_56,1,FS22,Fassadenstein22,FS22_OFas_RhANT,Fassadenstein22_OFas_RhANT,OFas_RhANT,"0,65","0,84",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_57,1,FS21,Fassadenstein21,FS21_OFas_RhANT,Fassadenstein21_OFas_RhANT,OFas_RhANT,"0,65","0,63",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_58,1,FS20,Fassadenstein20,FS20_OFas_RhANT,Fassadenstein20_OFas_RhANT,OFas_RhANT,"0,65","0,79",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_59,1,FS19,Fassadenstein19,FS19_OFas_RhANT,Fassadenstein19_OFas_RhANT,OFas_RhANT,"0,65","0,57",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_60,1,FS18,Fassadenstein18,FS18_OFas_RhANT,Fassadenstein18_OFas_RhANT,OFas_RhANT,"0,65","0,34",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_598,1,FeL15,Laibungsstein15,FeL15_Fe27_OFas_RhANT,Laibungsstein15_Fen27_OFas_RhANT,Fe27_OFas_RhANT,"0,65","0,74",3,9,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_605,1,FeL12,Laibungsstein12,FeL12_Fe27_OFas_RhANT,Laibungsstein12_Fen27_OFas_RhANT,Fe27_OFas_RhANT,"0,65","0,52",3,9,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_896,1,BS2,Bogenstein2,BS2_Fe2_MRis_OFas_RhANT,Bogenstein2_Fen02_MRis_OFas_RhANT,Fe2_MRis_OFas_RhANT,"0,65","0,63",2,11,0,0,0,0,0,0,0,0,1
THAnt_ID1608101520_880,1,BS5,Bogenstein5,BS5_Fe1_MRis_OFas_RhANT,Bogenstein5_Fen01_MRis_OFas_RhANT,Fe1_MRis_OFas_RhANT,"0,65","0,67",2,10,0,0,0,0,0,0,0,0,1
THAnt_ID1608101520_783,1,MS89,Mittelrisalitstein71,MS89_MRis_OFas_RhANT,Mittelrisalitstein71_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,65","0,23",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_798,1,MS74,Mittelrisalitstein41,MS74_MRis_OFas_RhANT,Mittelrisalitstein41_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,65","0,23",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_907,1,BS5,Bogenstein5,BS5_Fe3_MRis_OFas_RhANT,Bogenstein5_Fen03_MRis_OFas_RhANT,Fe3_MRis_OFas_RhANT,"0,66","0,65",2,12,0,0,0,0,0,0,0,0,1
THAnt_ID1608101520_892,1,BS5,Bogenstein5,BS5_Fe2_MRis_OFas_RhANT,Bogenstein5_Fen02_MRis_OFas_RhANT,Fe2_MRis_OFas_RhANT,"0,66","0,65",2,11,0,0,0,0,0,0,0,0,1
THAnt_ID1608101520_939,1,BS5,Bogenstein5,BS5_Fe5_MRis_OFas_RhANT,Bogenstein5_Fen05_MRis_OFas_RhANT,Fe5_MRis_OFas_RhANT,"0,66","0,67",3,11,0,0,0,0,0,0,0,0,1
THAnt_ID1608101520_908,1,BS4,Bogenstein4,BS4_Fe3_MRis_OFas_RhANT,Bogenstein4_Fen03_MRis_OFas_RhANT,Fe3_MRis_OFas_RhANT,"0,66","0,42",2,12,0,0,0,0,0,0,0,0,1
THAnt_ID1608101520_926,1,BS2,Bogenstein2,BS2_Fe4_MRis_OFas_RhANT,Bogenstein2_Fen04_MRis_OFas_RhANT,Fe4_MRis_OFas_RhANT,"0,66","0,67",3,10,0,0,0,0,0,0,0,0,1
THAnt_ID1608101520_905,1,BS3,Bogenstein3,BS3_Fe3_MRis_OFas_RhANT,Bogenstein3_Fen03_MRis_OFas_RhANT,Fe3_MRis_OFas_RhANT,"0,66","0,41",2,12,0,0,0,0,0,0,0,0,1
THAnt_ID1608101520_884,1,BS2,Bogenstein2,BS2_Fe1_MRis_OFas_RhANT,Bogenstein2_Fen01_MRis_OFas_RhANT,Fe1_MRis_OFas_RhANT,"0,66","0,64",2,10,0,0,0,0,0,0,0,0,1
THAnt_ID1608101520_895,1,BS3,Bogenstein3,BS3_Fe2_MRis_OFas_RhANT,Bogenstein3_Fen02_MRis_OFas_RhANT,Fe2_MRis_OFas_RhANT,"0,66","0,42",2,11,0,0,0,0,0,0,0,0,1
THAnt_ID1608101520_894,1,BS4,Bogenstein4,BS4_Fe2_MRis_OFas_RhANT,Bogenstein4_Fen02_MRis_OFas_RhANT,Fe2_MRis_OFas_RhANT,"0,67","0,42",2,11,0,0,0,0,0,0,0,0,1
THAnt_ID1608101520_909,1,BS2,Bogenstein2,BS2_Fe3_MRis_OFas_RhANT,Bogenstein2_Fen03_MRis_OFas_RhANT,Fe3_MRis_OFas_RhANT,"0,67","0,67",2,12,0,0,0,0,0,0,0,0,1
THAnt_ID1608101520_66,1,FS12,Fassadenstein12,FS12_OFas_RhANT,Fassadenstein12_OFas_RhANT,OFas_RhANT,"0,67","0,75",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_67,1,FS11,Fassadenstein11,FS11_OFas_RhANT,Fassadenstein11_OFas_RhANT,OFas_RhANT,"0,67","0,68",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_68,1,FS10,Fassadenstein10,FS10_OFas_RhANT,Fassadenstein10_OFas_RhANT,OFas_RhANT,"0,67","0,73",2,0,0,0,0,0,0,0,0,0,0
