Object,Name,Longname,ShortName,Link,Length,Height,Depth,Row,Level,Section,WIND_Left,WIND_Right,WIND_Top,WIND_Bott,Cornice,Pilaster,Festoon,Door
Schaft1,Schaft1,Schaft1_Pil04_SRis02_OFas_RhAMS,Schaft1_Pil04_SRis02_OFas_RhAMS,Pil04_SRis02_OFas_RhAMS,"0,87","0,31","0,24",28,2,5,0,0,0,0,0,1,0,0
Kapitell,Kapitell,Kapitell_Pil04_SRis02_OFas_RhAMS,Kapitell_Pil04_SRis02_OFas_RhAMS,Pil04_SRis02_OFas_RhAMS,"1,23","1,20","0,40",29,2,5,0,0,0,0,0,1,0,0
Basis2,Basis2,Basis2_Pil05_SRis02_OFas_RhAMS,Basis2_Pil05_SRis02_OFas_RhAMS,Pil05_SRis02_OFas_RhAMS,"1,07","0,41","0,39",35,3,5,0,0,0,0,0,1,0,0
Basis1,Basis1,Basis1_Pil05_SRis02_OFas_RhAMS,Basis1_Pil05_SRis02_OFas_RhAMS,Pil05_SRis02_OFas_RhAMS,"1,15","0,34","0,39",34,3,5,0,0,0,0,0,1,0,0
Schaft16,Schaft16,Schaft16_Pil05_SRis02_OFas_RhAMS,Schaft16_Pil05_SRis02_OFas_RhAMS,Pil05_SRis02_OFas_RhAMS,"0,81","0,41","0,24",36,3,5,0,0,0,0,0,1,0,0
Schaft15,Schaft15,Schaft15_Pil05_SRis02_OFas_RhAMS,Schaft15_Pil05_SRis02_OFas_RhAMS,Pil05_SRis02_OFas_RhAMS,"0,81","0,39","0,24",37,3,5,0,0,0,0,0,1,0,0
Schaft14,Schaft14,Schaft14_Pil05_SRis02_OFas_RhAMS,Schaft14_Pil05_SRis02_OFas_RhAMS,Pil05_SRis02_OFas_RhAMS,"0,81","0,39","0,24",38,3,5,0,0,0,0,0,1,0,0
Schaft13,Schaft13,Schaft13_Pil05_SRis02_OFas_RhAMS,Schaft13_Pil05_SRis02_OFas_RhAMS,Pil05_SRis02_OFas_RhAMS,"0,81","0,42","0,24",39,3,5,0,0,0,0,0,1,0,0
Schaft12,Schaft12,Schaft12_Pil05_SRis02_OFas_RhAMS,Schaft12_Pil05_SRis02_OFas_RhAMS,Pil05_SRis02_OFas_RhAMS,"0,81","0,37","0,24",40,3,5,0,0,0,0,0,1,0,0
Schaft11,Schaft11,Schaft11_Pil05_SRis02_OFas_RhAMS,Schaft11_Pil05_SRis02_OFas_RhAMS,Pil05_SRis02_OFas_RhAMS,"0,81","0,40","0,24",41,3,5,0,0,0,0,0,1,0,0
Schaft10,Schaft10,Schaft10_Pil05_SRis02_OFas_RhAMS,Schaft10_Pil05_SRis02_OFas_RhAMS,Pil05_SRis02_OFas_RhAMS,"0,81","0,40","0,24",42,3,5,0,0,0,0,0,1,0,0
Schaft9,Schaft9,Schaft9_Pil05_SRis02_OFas_RhAMS,Schaft9_Pil05_SRis02_OFas_RhAMS,Pil05_SRis02_OFas_RhAMS,"0,81","0,40","0,24",43,0,5,0,0,0,0,0,1,0,0
Schaft8,Schaft8,Schaft8_Pil05_SRis02_OFas_RhAMS,Schaft8_Pil05_SRis02_OFas_RhAMS,Pil05_SRis02_OFas_RhAMS,"0,81","0,40","0,24",44,3,5,0,0,0,0,0,1,0,0
Schaft7,Schaft7,Schaft7_Pil05_SRis02_OFas_RhAMS,Schaft7_Pil05_SRis02_OFas_RhAMS,Pil05_SRis02_OFas_RhAMS,"0,81","0,39","0,24",45,2,5,0,0,0,0,0,1,0,0
Schaft6,Schaft6,Schaft6_Pil05_SRis02_OFas_RhAMS,Schaft6_Pil05_SRis02_OFas_RhAMS,Pil05_SRis02_OFas_RhAMS,"0,81","0,40","0,24",45,3,5,0,0,0,0,0,1,0,0
Schaft5,Schaft5,Schaft5_Pil05_SRis02_OFas_RhAMS,Schaft5_Pil05_SRis02_OFas_RhAMS,Pil05_SRis02_OFas_RhAMS,"0,81","0,33","0,24",46,3,5,0,0,0,0,0,1,0,0
Schaft4,Schaft4,Schaft4_Pil05_SRis02_OFas_RhAMS,Schaft4_Pil05_SRis02_OFas_RhAMS,Pil05_SRis02_OFas_RhAMS,"0,81","0,42","0,24",47,3,5,0,0,0,0,0,1,0,0
Schaft3,Schaft3,Schaft3_Pil05_SRis02_OFas_RhAMS,Schaft3_Pil05_SRis02_OFas_RhAMS,Pil05_SRis02_OFas_RhAMS,"0,81","0,38","0,24",48,3,5,0,0,0,0,0,1,0,0
Schaft2,Schaft2,Schaft2_Pil05_SRis02_OFas_RhAMS,Schaft2_Pil05_SRis02_OFas_RhAMS,Pil05_SRis02_OFas_RhAMS,"0,81","0,40","0,24",49,3,5,0,0,0,0,0,1,0,0
Schaft1,Schaft1,Schaft1_Pil05_SRis02_OFas_RhAMS,Schaft1_Pil05_SRis02_OFas_RhAMS,Pil05_SRis02_OFas_RhAMS,"0,81","0,33","0,24",50,3,5,0,0,0,0,0,1,0,0
Kapitell,Kapitell,Kapitell_Pil05_SRis02_OFas_RhAMS,Kapitell_Pil05_SRis02_OFas_RhAMS,Pil05_SRis02_OFas_RhAMS,"1,17","1,05","0,40",51,3,5,0,0,0,0,0,1,0,0
Basis28,Basis28,Basis28_Pil06_SRis02_OFas_RhAMS,Basis28_Pil06_SRis02_OFas_RhAMS,Pil06_SRis02_OFas_RhAMS,"1,15","0,34","0,39",34,3,5,0,0,0,0,0,1,0,0
Basis2,Basis2,Basis2_Pil06_SRis02_OFas_RhAMS,Basis2_Pil06_SRis02_OFas_RhAMS,Pil06_SRis02_OFas_RhAMS,"1,07","0,41","0,39",35,3,5,0,0,0,0,0,1,0,0
Schaft16,Schaft16,Schaft16_Pil06_SRis02_OFas_RhAMS,Schaft16_Pil06_SRis02_OFas_RhAMS,Pil06_SRis02_OFas_RhAMS,"0,81","0,41","0,24",36,3,5,0,0,0,0,0,1,0,0
Schaft15,Schaft15,Schaft15_Pil06_SRis02_OFas_RhAMS,Schaft15_Pil06_SRis02_OFas_RhAMS,Pil06_SRis02_OFas_RhAMS,"0,81","0,39","0,24",37,3,5,0,0,0,0,0,1,0,0
Schaft14,Schaft14,Schaft14_Pil06_SRis02_OFas_RhAMS,Schaft14_Pil06_SRis02_OFas_RhAMS,Pil06_SRis02_OFas_RhAMS,"0,81","0,39","0,24",38,3,5,0,0,0,0,0,1,0,0
Schaft13,Schaft13,Schaft13_Pil06_SRis02_OFas_RhAMS,Schaft13_Pil06_SRis02_OFas_RhAMS,Pil06_SRis02_OFas_RhAMS,"0,81","0,42","0,24",39,3,5,0,0,0,0,0,1,0,0
Schaft12,Schaft12,Schaft12_Pil06_SRis02_OFas_RhAMS,Schaft12_Pil06_SRis02_OFas_RhAMS,Pil06_SRis02_OFas_RhAMS,"0,81","0,37","0,24",40,3,5,0,0,0,0,0,1,0,0
Schaft11,Schaft11,Schaft11_Pil06_SRis02_OFas_RhAMS,Schaft11_Pil06_SRis02_OFas_RhAMS,Pil06_SRis02_OFas_RhAMS,"0,81","0,40","0,24",41,3,5,0,0,0,0,0,1,0,0
Schaft10,Schaft10,Schaft10_Pil06_SRis02_OFas_RhAMS,Schaft10_Pil06_SRis02_OFas_RhAMS,Pil06_SRis02_OFas_RhAMS,"0,81","0,40","0,24",42,3,5,0,0,0,0,0,1,0,0
Schaft9,Schaft9,Schaft9_Pil06_SRis02_OFas_RhAMS,Schaft9_Pil06_SRis02_OFas_RhAMS,Pil06_SRis02_OFas_RhAMS,"0,81","0,40","0,24",43,0,5,0,0,0,0,0,1,0,0
Schaft8,Schaft8,Schaft8_Pil06_SRis02_OFas_RhAMS,Schaft8_Pil06_SRis02_OFas_RhAMS,Pil06_SRis02_OFas_RhAMS,"0,81","0,40","0,24",44,3,5,0,0,0,0,0,1,0,0
Schaft7,Schaft7,Schaft7_Pil06_SRis02_OFas_RhAMS,Schaft7_Pil06_SRis02_OFas_RhAMS,Pil06_SRis02_OFas_RhAMS,"0,81","0,39","0,24",45,2,5,0,0,0,0,0,1,0,0
Schaft6,Schaft6,Schaft6_Pil06_SRis02_OFas_RhAMS,Schaft6_Pil06_SRis02_OFas_RhAMS,Pil06_SRis02_OFas_RhAMS,"0,81","0,40","0,24",45,3,5,0,0,0,0,0,1,0,0
Schaft5,Schaft5,Schaft5_Pil06_SRis02_OFas_RhAMS,Schaft5_Pil06_SRis02_OFas_RhAMS,Pil06_SRis02_OFas_RhAMS,"0,81","0,33","0,24",46,3,5,0,0,0,0,0,1,0,0
Schaft4,Schaft4,Schaft4_Pil06_SRis02_OFas_RhAMS,Schaft4_Pil06_SRis02_OFas_RhAMS,Pil06_SRis02_OFas_RhAMS,"0,81","0,42","0,24",47,3,5,0,0,0,0,0,1,0,0
Schaft3,Schaft3,Schaft3_Pil06_SRis02_OFas_RhAMS,Schaft3_Pil06_SRis02_OFas_RhAMS,Pil06_SRis02_OFas_RhAMS,"0,81","0,38","0,24",48,3,5,0,0,0,0,0,1,0,0
Schaft2,Schaft2,Schaft2_Pil06_SRis02_OFas_RhAMS,Schaft2_Pil06_SRis02_OFas_RhAMS,Pil06_SRis02_OFas_RhAMS,"0,81","0,40","0,24",49,3,5,0,0,0,0,0,1,0,0
Schaft1,Schaft1,Schaft1_Pil06_SRis02_OFas_RhAMS,Schaft1_Pil06_SRis02_OFas_RhAMS,Pil06_SRis02_OFas_RhAMS,"0,81","0,33","0,24",50,3,5,0,0,0,0,0,1,0,0
Kapitell,Kapitell,Kapitell_Pil06_SRis02_OFas_RhAMS,Kapitell_Pil06_SRis02_OFas_RhAMS,Pil06_SRis02_OFas_RhAMS,"1,17","1,05","0,40",51,3,5,0,0,0,0,0,1,0,0
Basis2,Basis2,Basis2_Pil07_SRis02_OFas_RhAMS,Basis2_Pil07_SRis02_OFas_RhAMS,Pil07_SRis02_OFas_RhAMS,"1,07","0,41","0,39",35,3,5,0,0,0,0,0,1,0,0
Basis1,Basis1,Basis1_Pil07_SRis02_OFas_RhAMS,Basis1_Pil07_SRis02_OFas_RhAMS,Pil07_SRis02_OFas_RhAMS,"1,15","0,34","0,39",34,3,5,0,0,0,0,0,1,0,0
Schaft16,Schaft16,Schaft16_Pil07_SRis02_OFas_RhAMS,Schaft16_Pil07_SRis02_OFas_RhAMS,Pil07_SRis02_OFas_RhAMS,"0,81","0,41","0,24",36,3,5,0,0,0,0,0,1,0,0
Schaft15,Schaft15,Schaft15_Pil07_SRis02_OFas_RhAMS,Schaft15_Pil07_SRis02_OFas_RhAMS,Pil07_SRis02_OFas_RhAMS,"0,81","0,39","0,24",37,3,5,0,0,0,0,0,1,0,0
Schaft14,Schaft14,Schaft14_Pil07_SRis02_OFas_RhAMS,Schaft14_Pil07_SRis02_OFas_RhAMS,Pil07_SRis02_OFas_RhAMS,"0,81","0,39","0,24",38,3,5,0,0,0,0,0,1,0,0
Schaft13,Schaft13,Schaft13_Pil07_SRis02_OFas_RhAMS,Schaft13_Pil07_SRis02_OFas_RhAMS,Pil07_SRis02_OFas_RhAMS,"0,81","0,42","0,24",39,3,5,0,0,0,0,0,1,0,0
Schaft12,Schaft12,Schaft12_Pil07_SRis02_OFas_RhAMS,Schaft12_Pil07_SRis02_OFas_RhAMS,Pil07_SRis02_OFas_RhAMS,"0,81","0,37","0,24",40,3,5,0,0,0,0,0,1,0,0
Schaft11,Schaft11,Schaft11_Pil07_SRis02_OFas_RhAMS,Schaft11_Pil07_SRis02_OFas_RhAMS,Pil07_SRis02_OFas_RhAMS,"0,81","0,40","0,24",41,3,5,0,0,0,0,0,1,0,0
Schaft10,Schaft10,Schaft10_Pil07_SRis02_OFas_RhAMS,Schaft10_Pil07_SRis02_OFas_RhAMS,Pil07_SRis02_OFas_RhAMS,"0,81","0,40","0,24",42,3,5,0,0,0,0,0,1,0,0
Schaft9,Schaft9,Schaft9_Pil07_SRis02_OFas_RhAMS,Schaft9_Pil07_SRis02_OFas_RhAMS,Pil07_SRis02_OFas_RhAMS,"0,81","0,40","0,24",43,0,5,0,0,0,0,0,1,0,0
Schaft8,Schaft8,Schaft8_Pil07_SRis02_OFas_RhAMS,Schaft8_Pil07_SRis02_OFas_RhAMS,Pil07_SRis02_OFas_RhAMS,"0,81","0,40","0,24",44,3,5,0,0,0,0,0,1,0,0
Schaft7,Schaft7,Schaft7_Pil07_SRis02_OFas_RhAMS,Schaft7_Pil07_SRis02_OFas_RhAMS,Pil07_SRis02_OFas_RhAMS,"0,81","0,39","0,24",45,2,5,0,0,0,0,0,1,0,0
Schaft6,Schaft6,Schaft6_Pil07_SRis02_OFas_RhAMS,Schaft6_Pil07_SRis02_OFas_RhAMS,Pil07_SRis02_OFas_RhAMS,"0,81","0,40","0,24",45,3,5,0,0,0,0,0,1,0,0
Schaft5,Schaft5,Schaft5_Pil07_SRis02_OFas_RhAMS,Schaft5_Pil07_SRis02_OFas_RhAMS,Pil07_SRis02_OFas_RhAMS,"0,81","0,33","0,24",46,3,5,0,0,0,0,0,1,0,0
Schaft4,Schaft4,Schaft4_Pil07_SRis02_OFas_RhAMS,Schaft4_Pil07_SRis02_OFas_RhAMS,Pil07_SRis02_OFas_RhAMS,"0,81","0,42","0,24",47,3,5,0,0,0,0,0,1,0,0
Schaft3,Schaft3,Schaft3_Pil07_SRis02_OFas_RhAMS,Schaft3_Pil07_SRis02_OFas_RhAMS,Pil07_SRis02_OFas_RhAMS,"0,81","0,38","0,24",48,3,5,0,0,0,0,0,1,0,0
Schaft2,Schaft2,Schaft2_Pil07_SRis02_OFas_RhAMS,Schaft2_Pil07_SRis02_OFas_RhAMS,Pil07_SRis02_OFas_RhAMS,"0,81","0,40","0,24",49,3,5,0,0,0,0,0,1,0,0
Schaft1,Schaft1,Schaft1_Pil07_SRis02_OFas_RhAMS,Schaft1_Pil07_SRis02_OFas_RhAMS,Pil07_SRis02_OFas_RhAMS,"0,81","0,33","0,24",50,3,5,0,0,0,0,0,1,0,0
Kapitell,Kapitell,Kapitell_Pil07_SRis02_OFas_RhAMS,Kapitell_Pil07_SRis02_OFas_RhAMS,Pil07_SRis02_OFas_RhAMS,"1,17","1,05","0,40",51,3,5,0,0,0,0,0,1,0,0
Basis2,Basis2,Basis2_Pil08_SRis02_OFas_RhAMS,Basis2_Pil08_SRis02_OFas_RhAMS,Pil08_SRis02_OFas_RhAMS,"1,07","0,41","0,39",35,3,5,0,0,0,0,0,1,0,0
Basis1,Basis1,Basis1_Pil08_SRis02_OFas_RhAMS,Basis1_Pil08_SRis02_OFas_RhAMS,Pil08_SRis02_OFas_RhAMS,"1,15","0,34","0,39",34,3,5,0,0,0,0,0,1,0,0
Schaft16,Schaft16,Schaft16_Pil08_SRis02_OFas_RhAMS,Schaft16_Pil08_SRis02_OFas_RhAMS,Pil08_SRis02_OFas_RhAMS,"0,81","0,41","0,24",36,3,5,0,0,0,0,0,1,0,0
Schaft15,Schaft15,Schaft15_Pil08_SRis02_OFas_RhAMS,Schaft15_Pil08_SRis02_OFas_RhAMS,Pil08_SRis02_OFas_RhAMS,"0,81","0,39","0,24",37,3,5,0,0,0,0,0,1,0,0
Schaft14,Schaft14,Schaft14_Pil08_SRis02_OFas_RhAMS,Schaft14_Pil08_SRis02_OFas_RhAMS,Pil08_SRis02_OFas_RhAMS,"0,81","0,39","0,24",38,3,5,0,0,0,0,0,1,0,0
Schaft13,Schaft13,Schaft13_Pil08_SRis02_OFas_RhAMS,Schaft13_Pil08_SRis02_OFas_RhAMS,Pil08_SRis02_OFas_RhAMS,"0,81","0,42","0,24",39,3,5,0,0,0,0,0,1,0,0
Schaft12,Schaft12,Schaft12_Pil08_SRis02_OFas_RhAMS,Schaft12_Pil08_SRis02_OFas_RhAMS,Pil08_SRis02_OFas_RhAMS,"0,81","0,37","0,24",40,3,5,0,0,0,0,0,1,0,0
Schaft11,Schaft11,Schaft11_Pil08_SRis02_OFas_RhAMS,Schaft11_Pil08_SRis02_OFas_RhAMS,Pil08_SRis02_OFas_RhAMS,"0,81","0,40","0,24",41,3,5,0,0,0,0,0,1,0,0
Schaft10,Schaft10,Schaft10_Pil08_SRis02_OFas_RhAMS,Schaft10_Pil08_SRis02_OFas_RhAMS,Pil08_SRis02_OFas_RhAMS,"0,81","0,40","0,24",42,3,5,0,0,0,0,0,1,0,0
Schaft9,Schaft9,Schaft9_Pil08_SRis02_OFas_RhAMS,Schaft9_Pil08_SRis02_OFas_RhAMS,Pil08_SRis02_OFas_RhAMS,"0,81","0,40","0,24",43,0,5,0,0,0,0,0,1,0,0
Schaft8,Schaft8,Schaft8_Pil08_SRis02_OFas_RhAMS,Schaft8_Pil08_SRis02_OFas_RhAMS,Pil08_SRis02_OFas_RhAMS,"0,81","0,40","0,24",44,3,5,0,0,0,0,0,1,0,0
Schaft7,Schaft7,Schaft7_Pil08_SRis02_OFas_RhAMS,Schaft7_Pil08_SRis02_OFas_RhAMS,Pil08_SRis02_OFas_RhAMS,"0,81","0,39","0,24",45,2,5,0,0,0,0,0,1,0,0
Schaft6,Schaft6,Schaft6_Pil08_SRis02_OFas_RhAMS,Schaft6_Pil08_SRis02_OFas_RhAMS,Pil08_SRis02_OFas_RhAMS,"0,81","0,40","0,24",45,3,5,0,0,0,0,0,1,0,0
Schaft5,Schaft5,Schaft5_Pil08_SRis02_OFas_RhAMS,Schaft5_Pil08_SRis02_OFas_RhAMS,Pil08_SRis02_OFas_RhAMS,"0,81","0,33","0,24",46,3,5,0,0,0,0,0,1,0,0
Schaft4,Schaft4,Schaft4_Pil08_SRis02_OFas_RhAMS,Schaft4_Pil08_SRis02_OFas_RhAMS,Pil08_SRis02_OFas_RhAMS,"0,81","0,42","0,24",47,3,5,0,0,0,0,0,1,0,0
Schaft3,Schaft3,Schaft3_Pil08_SRis02_OFas_RhAMS,Schaft3_Pil08_SRis02_OFas_RhAMS,Pil08_SRis02_OFas_RhAMS,"0,81","0,38","0,24",48,3,5,0,0,0,0,0,1,0,0
Schaft2,Schaft2,Schaft2_Pil08_SRis02_OFas_RhAMS,Schaft2_Pil08_SRis02_OFas_RhAMS,Pil08_SRis02_OFas_RhAMS,"0,81","0,40","0,24",49,3,5,0,0,0,0,0,1,0,0
Schaft1,Schaft1,Schaft1_Pil08_SRis02_OFas_RhAMS,Schaft1_Pil08_SRis02_OFas_RhAMS,Pil08_SRis02_OFas_RhAMS,"0,81","0,33","0,24",50,3,5,0,0,0,0,0,1,0,0
Kapitell,Kapitell,Kapitell_Pil08_SRis02_OFas_RhAMS,Kapitell_Pil08_SRis02_OFas_RhAMS,Pil08_SRis02_OFas_RhAMS,"1,23","1,05","0,40",51,3,5,0,0,0,0,0,1,0,0
Gir3,Girlande3,Girlande3_SRis02_OFas_RhAMS,Gir3_SRis02_OFas_RhAMS,SRis02_OFas_RhAMS,"1,95","0,70","0,19",45,3,5,0,0,0,0,0,0,1,0
Gir1,Girlande1,Girlande1_SRis02_OFas_RhAMS,Gir1_SRis02_OFas_RhAMS,SRis02_OFas_RhAMS,"1,98","0,70","0,19",45,3,5,0,0,0,0,0,0,1,0
Gir2,Girlande2,Girlande2_SRis02_OFas_RhAMS,Gir2_SRis02_OFas_RhAMS,SRis02_OFas_RhAMS,"1,95","0,71","0,19",45,3,5,0,0,0,0,0,0,1,0
Gir4,Girlande4,Girlande4_SRis02_OFas_RhAMS,Gir4_SRis02_OFas_RhAMS,SRis02_OFas_RhAMS,"1,89","0,72","0,19",23,2,5,0,0,0,0,0,0,1,0
Gir5,Girlande5,Girlande5_SRis02_OFas_RhAMS,Gir5_SRis02_OFas_RhAMS,SRis02_OFas_RhAMS,"1,91","0,71","0,19",23,2,5,0,0,0,0,0,0,1,0
Gir6,Girlande6,Girlande6_SRis02_OFas_RhAMS,Gir6_SRis02_OFas_RhAMS,SRis02_OFas_RhAMS,"1,95","0,72","0,19",23,2,5,0,0,0,0,0,0,1,0
SR440,Seitenrisalitstein_rechts440,Seitenrisalitstein_rechts440_SRis02_OFas_RhAMS,SR440_SRis02_OFas_RhAMS,SRis02_OFas_RhAMS,"0,59","0,44","0,09",12,2,5,0,0,0,0,0,0,0,0
SR441,Seitenrisalitstein_rechts441,Seitenrisalitstein_rechts441_SRis02_OFas_RhAMS,SR441_SRis02_OFas_RhAMS,SRis02_OFas_RhAMS,"0,59","0,44","0,09",12,2,5,0,0,0,0,0,0,0,0
SR442,Seitenrisalitstein_rechts442,Seitenrisalitstein_rechts442_SRis02_OFas_RhAMS,SR442_SRis02_OFas_RhAMS,SRis02_OFas_RhAMS,"0,62","0,44","0,09",12,2,5,0,0,0,0,0,0,0,0
SR443,Seitenrisalitstein_rechts443,Seitenrisalitstein_rechts443_SRis02_OFas_RhAMS,SR443_SRis02_OFas_RhAMS,SRis02_OFas_RhAMS,"0,68","0,44","0,09",12,2,5,0,0,0,0,0,0,0,0
SR444,Seitenrisalitstein_rechts444,Seitenrisalitstein_rechts444_SRis02_OFas_RhAMS,SR444_SRis02_OFas_RhAMS,SRis02_OFas_RhAMS,"0,86","0,44","0,09",12,2,5,0,0,0,0,0,0,0,0
SR445,Seitenrisalitstein_rechts445,Seitenrisalitstein_rechts445_SRis02_OFas_RhAMS,SR445_SRis02_OFas_RhAMS,SRis02_OFas_RhAMS,"0,69","0,44","0,09",12,2,5,0,0,0,0,0,0,0,0
SR446,Seitenrisalitstein_rechts446,Seitenrisalitstein_rechts446_SRis02_OFas_RhAMS,SR446_SRis02_OFas_RhAMS,SRis02_OFas_RhAMS,"0,76","0,44","0,09",12,2,5,0,0,0,0,0,0,0,0
SR447,Seitenrisalitstein_rechts447,Seitenrisalitstein_rechts447_SRis02_OFas_RhAMS,SR447_SRis02_OFas_RhAMS,SRis02_OFas_RhAMS,"0,98","0,44","0,09",12,2,5,0,0,0,0,0,0,0,0
SR448,Seitenrisalitstein_rechts448,Seitenrisalitstein_rechts448_SRis02_OFas_RhAMS,SR448_SRis02_OFas_RhAMS,SRis02_OFas_RhAMS,"0,36","0,42","0,09",13,2,5,0,0,0,0,0,0,0,0
SR449,Seitenrisalitstein_rechts449,Seitenrisalitstein_rechts449_SRis02_OFas_RhAMS,SR449_SRis02_OFas_RhAMS,SRis02_OFas_RhAMS,"2,48","0,42","0,09",13,2,5,0,0,0,1,0,0,0,0
SR450,Seitenrisalitstein_rechts450,Seitenrisalitstein_rechts450_SRis02_OFas_RhAMS,SR450_SRis02_OFas_RhAMS,SRis02_OFas_RhAMS,"0,45","0,39","0,09",14,2,5,0,1,0,0,0,0,0,0
SR451,Seitenrisalitstein_rechts451,Seitenrisalitstein_rechts451_SRis02_OFas_RhAMS,SR451_SRis02_OFas_RhAMS,SRis02_OFas_RhAMS,"0,43","0,39","0,09",14,2,5,1,0,0,0,0,0,0,0
SR452,Seitenrisalitstein_rechts452,Seitenrisalitstein_rechts452_SRis02_OFas_RhAMS,SR452_SRis02_OFas_RhAMS,SRis02_OFas_RhAMS,"0,43","0,39","0,09",15,2,5,1,0,0,0,0,0,0,0
SR453,Seitenrisalitstein_rechts453,Seitenrisalitstein_rechts453_SRis02_OFas_RhAMS,SR453_SRis02_OFas_RhAMS,SRis02_OFas_RhAMS,"0,45","0,39","0,09",15,2,5,0,1,0,0,0,0,0,0
SR454,Seitenrisalitstein_rechts454,Seitenrisalitstein_rechts454_SRis02_OFas_RhAMS,SR454_SRis02_OFas_RhAMS,SRis02_OFas_RhAMS,"0,43","0,40","0,09",16,2,5,1,0,0,0,0,0,0,0
SR455,Seitenrisalitstein_rechts455,Seitenrisalitstein_rechts455_SRis02_OFas_RhAMS,SR455_SRis02_OFas_RhAMS,SRis02_OFas_RhAMS,"0,45","0,40","0,09",16,2,5,0,1,0,0,0,0,0,0
SR456,Seitenrisalitstein_rechts456,Seitenrisalitstein_rechts456_SRis02_OFas_RhAMS,SR456_SRis02_OFas_RhAMS,SRis02_OFas_RhAMS,"0,43","0,39","0,09",17,2,5,1,0,0,0,0,0,0,0
SR457,Seitenrisalitstein_rechts457,Seitenrisalitstein_rechts457_SRis02_OFas_RhAMS,SR457_SRis02_OFas_RhAMS,SRis02_OFas_RhAMS,"0,45","0,39","0,09",17,2,5,0,1,0,0,0,0,0,0
SR458,Seitenrisalitstein_rechts458,Seitenrisalitstein_rechts458_SRis02_OFas_RhAMS,SR458_SRis02_OFas_RhAMS,SRis02_OFas_RhAMS,"0,43","0,40","0,09",18,2,5,1,0,0,0,0,0,0,0
SR459,Seitenrisalitstein_rechts459,Seitenrisalitstein_rechts459_SRis02_OFas_RhAMS,SR459_SRis02_OFas_RhAMS,SRis02_OFas_RhAMS,"0,45","0,40","0,09",18,2,5,0,1,0,0,0,0,0,0
SR460,Seitenrisalitstein_rechts460,Seitenrisalitstein_rechts460_SRis02_OFas_RhAMS,SR460_SRis02_OFas_RhAMS,SRis02_OFas_RhAMS,"0,43","0,39","0,09",19,2,5,1,0,0,0,0,0,0,0
SR461,Seitenrisalitstein_rechts461,Seitenrisalitstein_rechts461_SRis02_OFas_RhAMS,SR461_SRis02_OFas_RhAMS,SRis02_OFas_RhAMS,"0,45","0,39","0,09",19,2,5,0,1,0,0,0,0,0,0
SR462,Seitenrisalitstein_rechts462,Seitenrisalitstein_rechts462_SRis02_OFas_RhAMS,SR462_SRis02_OFas_RhAMS,SRis02_OFas_RhAMS,"0,43","0,39","0,09",20,2,5,1,0,0,0,0,0,0,0
SR463,Seitenrisalitstein_rechts463,Seitenrisalitstein_rechts463_SRis02_OFas_RhAMS,SR463_SRis02_OFas_RhAMS,SRis02_OFas_RhAMS,"0,45","0,39","0,09",20,2,5,0,1,0,0,0,0,0,0
SR464,Seitenrisalitstein_rechts464,Seitenrisalitstein_rechts464_SRis02_OFas_RhAMS,SR464_SRis02_OFas_RhAMS,SRis02_OFas_RhAMS,"0,43","0,39","0,09",21,2,5,1,0,0,0,0,0,0,0
SR465,Seitenrisalitstein_rechts465,Seitenrisalitstein_rechts465_SRis02_OFas_RhAMS,SR465_SRis02_OFas_RhAMS,SRis02_OFas_RhAMS,"0,45","0,39","0,09",21,2,5,0,1,0,0,0,0,0,0
SR466,Seitenrisalitstein_rechts466,Seitenrisalitstein_rechts466_SRis02_OFas_RhAMS,SR466_SRis02_OFas_RhAMS,SRis02_OFas_RhAMS,"0,77","0,53","0,09",22,2,5,0,0,1,0,0,0,0,0
SR467,Seitenrisalitstein_rechts467,Seitenrisalitstein_rechts467_SRis02_OFas_RhAMS,SR467_SRis02_OFas_RhAMS,SRis02_OFas_RhAMS,"0,76","0,53","0,09",22,2,5,0,0,1,0,0,0,0,0
SR468,Seitenrisalitstein_rechts468,Seitenrisalitstein_rechts468_SRis02_OFas_RhAMS,SR468_SRis02_OFas_RhAMS,SRis02_OFas_RhAMS,"1,22","0,53","0,09",22,2,5,0,0,1,0,0,0,0,0
SR469,Seitenrisalitstein_rechts469,Seitenrisalitstein_rechts469_SRis02_OFas_RhAMS,SR469_SRis02_OFas_RhAMS,SRis02_OFas_RhAMS,"0,29","0,72","0,09",23,2,5,0,0,0,0,0,0,0,0
SR470,Seitenrisalitstein_rechts470,Seitenrisalitstein_rechts470_SRis02_OFas_RhAMS,SR470_SRis02_OFas_RhAMS,SRis02_OFas_RhAMS,"0,30","0,72","0,09",23,2,5,0,0,0,0,0,0,0,0
SR471,Seitenrisalitstein_rechts471,Seitenrisalitstein_rechts471_SRis02_OFas_RhAMS,SR471_SRis02_OFas_RhAMS,SRis02_OFas_RhAMS,"2,51","0,41","0,09",24,2,5,0,0,0,1,0,0,0,0
SR472,Seitenrisalitstein_rechts472,Seitenrisalitstein_rechts472_SRis02_OFas_RhAMS,SR472_SRis02_OFas_RhAMS,SRis02_OFas_RhAMS,"0,45","0,40","0,09",25,2,5,0,1,0,0,0,0,0,0
